filename,fault_type,seed,n_steps,fault_params
sensor_bias_drift/sensor_bias_drift_0004.csv,sensor_bias_drift,546,256,"[{""onset"": 113, ""channel"": ""y_pos"", ""drift_rate"": -0.001781}]"
sensor_bias_drift/sensor_bias_drift_0005.csv,sensor_bias_drift,547,186,"[{""onset"": 40, ""channel"": ""y_pos"", ""drift_rate"": 0.002029}]"
sensor_bias_drift/sensor_bias_drift_0006.csv,sensor_bias_drift,548,239,"[{""onset"": 57, ""channel"": ""x_vel"", ""drift_rate"": -0.001981}]"
sensor_bias_drift/sensor_bias_drift_0007.csv,sensor_bias_drift,549,210,"[{""onset"": 44, ""channel"": ""x_vel"", ""drift_rate"": 0.001882}]"
sensor_bias_drift/sensor_bias_drift_0008.csv,sensor_bias_drift,550,172,"[{""onset"": 69, ""channel"": ""angular_vel"", ""drift_rate"": -0.00277}]"
sensor_bias_drift/sensor_bias_drift_0009.csv,sensor_bias_drift,551,82,"[{""onset"": 133, ""channel"": ""y_pos"", ""drift_rate"": 0.001047}]"
sensor_bias_drift/sensor_bias_drift_0010.csv,sensor_bias_drift,552,78,"[{""onset"": 49, ""channel"": ""x_pos"", ""drift_rate"": -0.001127}]"
sensor_bias_drift/sensor_bias_drift_0011.csv,sensor_bias_drift,553,1000,"[{""onset"": 107, ""channel"": ""y_vel"", ""drift_rate"": -0.002076}]"
sensor_bias_drift/sensor_bias_drift_0012.csv,sensor_bias_drift,554,79,"[{""onset"": 136, ""channel"": ""y_vel"", ""drift_rate"": -0.001572}]"
sensor_bias_drift/sensor_bias_drift_0013.csv,sensor_bias_drift,555,121,"[{""onset"": 58, ""channel"": ""x_vel"", ""drift_rate"": 0.000531}]"
sensor_bias_drift/sensor_bias_drift_0014.csv,sensor_bias_drift,556,143,"[{""onset"": 110, ""channel"": ""x_vel"", ""drift_rate"": 0.000828}]"
sensor_bias_drift/sensor_bias_drift_0015.csv,sensor_bias_drift,557,1000,"[{""onset"": 118, ""channel"": ""y_vel"", ""drift_rate"": -0.001482}]"
sensor_bias_drift/sensor_bias_drift_0016.csv,sensor_bias_drift,558,91,"[{""onset"": 102, ""channel"": ""x_vel"", ""drift_rate"": -0.000908}]"
sensor_bias_drift/sensor_bias_drift_0017.csv,sensor_bias_drift,559,269,"[{""onset"": 119, ""channel"": ""x_pos"", ""drift_rate"": 0.002386}]"
sensor_bias_drift/sensor_bias_drift_0018.csv,sensor_bias_drift,560,103,"[{""onset"": 84, ""channel"": ""angle"", ""drift_rate"": -0.000524}]"
sensor_bias_drift/sensor_bias_drift_0019.csv,sensor_bias_drift,561,83,"[{""onset"": 106, ""channel"": ""y_pos"", ""drift_rate"": 0.002493}]"
sensor_bias_drift/sensor_bias_drift_0020.csv,sensor_bias_drift,562,84,"[{""onset"": 101, ""channel"": ""y_pos"", ""drift_rate"": -0.000789}]"
sensor_bias_drift/sensor_bias_drift_0021.csv,sensor_bias_drift,563,91,"[{""onset"": 55, ""channel"": ""y_pos"", ""drift_rate"": 0.002763}]"
sensor_bias_drift/sensor_bias_drift_0022.csv,sensor_bias_drift,564,173,"[{""onset"": 103, ""channel"": ""x_pos"", ""drift_rate"": 0.00181}]"
sensor_bias_drift/sensor_bias_drift_0023.csv,sensor_bias_drift,565,194,"[{""onset"": 84, ""channel"": ""angle"", ""drift_rate"": 0.001889}]"
sensor_bias_drift/sensor_bias_drift_0024.csv,sensor_bias_drift,566,1000,"[{""onset"": 134, ""channel"": ""y_vel"", ""drift_rate"": -0.002537}]"
sensor_bias_drift/sensor_bias_drift_0025.csv,sensor_bias_drift,567,109,"[{""onset"": 102, ""channel"": ""y_pos"", ""drift_rate"": -0.002438}]"
sensor_bias_drift/sensor_bias_drift_0026.csv,sensor_bias_drift,568,331,"[{""onset"": 112, ""channel"": ""angle"", ""drift_rate"": 0.00286}]"
sensor_bias_drift/sensor_bias_drift_0027.csv,sensor_bias_drift,569,200,"[{""onset"": 117, ""channel"": ""y_pos"", ""drift_rate"": 0.000937}]"
sensor_bias_drift/sensor_bias_drift_0028.csv,sensor_bias_drift,570,376,"[{""onset"": 109, ""channel"": ""y_pos"", ""drift_rate"": -0.000542}]"
sensor_bias_drift/sensor_bias_drift_0029.csv,sensor_bias_drift,571,126,"[{""onset"": 106, ""channel"": ""angular_vel"", ""drift_rate"": 0.00171}]"
sensor_bias_drift/sensor_bias_drift_0030.csv,sensor_bias_drift,572,106,"[{""onset"": 97, ""channel"": ""y_vel"", ""drift_rate"": 0.001093}]"
sensor_bias_drift/sensor_bias_drift_0031.csv,sensor_bias_drift,573,251,"[{""onset"": 53, ""channel"": ""angle"", ""drift_rate"": -0.002895}]"
sensor_bias_drift/sensor_bias_drift_0032.csv,sensor_bias_drift,574,261,"[{""onset"": 88, ""channel"": ""y_pos"", ""drift_rate"": -0.002601}]"
sensor_bias_drift/sensor_bias_drift_0033.csv,sensor_bias_drift,575,274,"[{""onset"": 45, ""channel"": ""angular_vel"", ""drift_rate"": 0.001529}]"
sensor_bias_drift/sensor_bias_drift_0034.csv,sensor_bias_drift,576,286,"[{""onset"": 118, ""channel"": ""x_pos"", ""drift_rate"": 0.00265}]"
sensor_bias_drift/sensor_bias_drift_0035.csv,sensor_bias_drift,577,159,"[{""onset"": 102, ""channel"": ""x_vel"", ""drift_rate"": 0.000575}]"
sensor_bias_drift/sensor_bias_drift_0036.csv,sensor_bias_drift,578,88,"[{""onset"": 73, ""channel"": ""angle"", ""drift_rate"": 0.001027}]"
sensor_bias_drift/sensor_bias_drift_0037.csv,sensor_bias_drift,579,110,"[{""onset"": 62, ""channel"": ""angular_vel"", ""drift_rate"": -0.002856}]"
sensor_bias_drift/sensor_bias_drift_0038.csv,sensor_bias_drift,580,82,"[{""onset"": 41, ""channel"": ""y_pos"", ""drift_rate"": 0.00075}]"
sensor_bias_drift/sensor_bias_drift_0039.csv,sensor_bias_drift,581,101,"[{""onset"": 93, ""channel"": ""x_pos"", ""drift_rate"": 0.000589}]"
sensor_bias_drift/sensor_bias_drift_0040.csv,sensor_bias_drift,582,419,"[{""onset"": 60, ""channel"": ""angle"", ""drift_rate"": 0.000902}]"
sensor_bias_drift/sensor_bias_drift_0041.csv,sensor_bias_drift,583,199,"[{""onset"": 44, ""channel"": ""y_pos"", ""drift_rate"": 0.001341}]"
sensor_bias_drift/sensor_bias_drift_0042.csv,sensor_bias_drift,584,285,"[{""onset"": 131, ""channel"": ""y_pos"", ""drift_rate"": 0.001881}]"
sensor_bias_drift/sensor_bias_drift_0043.csv,sensor_bias_drift,585,90,"[{""onset"": 65, ""channel"": ""x_pos"", ""drift_rate"": -0.00296}]"
sensor_bias_drift/sensor_bias_drift_0044.csv,sensor_bias_drift,586,236,"[{""onset"": 61, ""channel"": ""angle"", ""drift_rate"": -0.001836}]"
sensor_bias_drift/sensor_bias_drift_0045.csv,sensor_bias_drift,587,349,"[{""onset"": 67, ""channel"": ""angular_vel"", ""drift_rate"": 0.000531}]"
sensor_bias_drift/sensor_bias_drift_0046.csv,sensor_bias_drift,588,889,"[{""onset"": 136, ""channel"": ""x_pos"", ""drift_rate"": 0.002985}]"
sensor_bias_drift/sensor_bias_drift_0047.csv,sensor_bias_drift,589,261,"[{""onset"": 101, ""channel"": ""x_vel"", ""drift_rate"": 0.001164}]"
sensor_bias_drift/sensor_bias_drift_0048.csv,sensor_bias_drift,590,246,"[{""onset"": 107, ""channel"": ""y_vel"", ""drift_rate"": 0.001154}]"
sensor_bias_drift/sensor_bias_drift_0049.csv,sensor_bias_drift,591,170,"[{""onset"": 67, ""channel"": ""x_pos"", ""drift_rate"": 0.001372}]"
noise_spike/noise_spike_0000.csv,noise_spike,592,87,"[{""onset"": 44, ""channel"": ""x_vel"", ""spike_magnitude"": 0.3542, ""spike_probability"": 0.0548}]"
noise_spike/noise_spike_0001.csv,noise_spike,593,202,"[{""onset"": 104, ""channel"": ""angular_vel"", ""spike_magnitude"": 1.0815, ""spike_probability"": 0.117}]"
noise_spike/noise_spike_0002.csv,noise_spike,594,424,"[{""onset"": 63, ""channel"": ""y_vel"", ""spike_magnitude"": 0.7055, ""spike_probability"": 0.0788}]"
noise_spike/noise_spike_0003.csv,noise_spike,595,113,"[{""onset"": 95, ""channel"": ""angular_vel"", ""spike_magnitude"": 1.1679, ""spike_probability"": 0.1176}]"
noise_spike/noise_spike_0004.csv,noise_spike,596,153,"[{""onset"": 101, ""channel"": ""angle"", ""spike_magnitude"": 0.5952, ""spike_probability"": 0.0965}]"
noise_spike/noise_spike_0005.csv,noise_spike,597,202,"[{""onset"": 112, ""channel"": ""angle"", ""spike_magnitude"": 0.8237, ""spike_probability"": 0.0673}]"
noise_spike/noise_spike_0006.csv,noise_spike,598,340,"[{""onset"": 135, ""channel"": ""x_pos"", ""spike_magnitude"": 1.1785, ""spike_probability"": 0.0544}]"
noise_spike/noise_spike_0007.csv,noise_spike,599,71,"[{""onset"": 107, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.9424, ""spike_probability"": 0.0956}]"
noise_spike/noise_spike_0008.csv,noise_spike,600,165,"[{""onset"": 58, ""channel"": ""y_pos"", ""spike_magnitude"": 0.3049, ""spike_probability"": 0.1034}]"
noise_spike/noise_spike_0009.csv,noise_spike,601,240,"[{""onset"": 119, ""channel"": ""y_pos"", ""spike_magnitude"": 0.3025, ""spike_probability"": 0.0902}]"
noise_spike/noise_spike_0010.csv,noise_spike,602,319,"[{""onset"": 64, ""channel"": ""y_pos"", ""spike_magnitude"": 1.0986, ""spike_probability"": 0.1041}]"
noise_spike/noise_spike_0011.csv,noise_spike,603,186,"[{""onset"": 56, ""channel"": ""x_pos"", ""spike_magnitude"": 0.6424, ""spike_probability"": 0.0462}]"
noise_spike/noise_spike_0012.csv,noise_spike,604,100,"[{""onset"": 60, ""channel"": ""y_pos"", ""spike_magnitude"": 0.3059, ""spike_probability"": 0.0308}]"
noise_spike/noise_spike_0013.csv,noise_spike,605,169,"[{""onset"": 48, ""channel"": ""y_pos"", ""spike_magnitude"": 1.0444, ""spike_probability"": 0.0841}]"
noise_spike/noise_spike_0014.csv,noise_spike,606,189,"[{""onset"": 114, ""channel"": ""angle"", ""spike_magnitude"": 0.9584, ""spike_probability"": 0.0324}]"
noise_spike/noise_spike_0015.csv,noise_spike,607,178,"[{""onset"": 101, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.8769, ""spike_probability"": 0.119}]"
noise_spike/noise_spike_0016.csv,noise_spike,608,248,"[{""onset"": 88, ""channel"": ""x_vel"", ""spike_magnitude"": 1.0191, ""spike_probability"": 0.0514}]"
noise_spike/noise_spike_0017.csv,noise_spike,609,73,"[{""onset"": 107, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.4342, ""spike_probability"": 0.0829}]"
noise_spike/noise_spike_0018.csv,noise_spike,610,184,"[{""onset"": 71, ""channel"": ""x_vel"", ""spike_magnitude"": 0.6824, ""spike_probability"": 0.0316}]"
noise_spike/noise_spike_0019.csv,noise_spike,611,178,"[{""onset"": 108, ""channel"": ""angular_vel"", ""spike_magnitude"": 1.0258, ""spike_probability"": 0.0589}]"
noise_spike/noise_spike_0020.csv,noise_spike,612,226,"[{""onset"": 52, ""channel"": ""angle"", ""spike_magnitude"": 0.5779, ""spike_probability"": 0.088}]"
noise_spike/noise_spike_0021.csv,noise_spike,613,84,"[{""onset"": 120, ""channel"": ""x_vel"", ""spike_magnitude"": 1.0162, ""spike_probability"": 0.0981}]"
noise_spike/noise_spike_0022.csv,noise_spike,614,135,"[{""onset"": 44, ""channel"": ""angle"", ""spike_magnitude"": 0.3913, ""spike_probability"": 0.0786}]"
noise_spike/noise_spike_0023.csv,noise_spike,615,83,"[{""onset"": 136, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.5883, ""spike_probability"": 0.0666}]"
noise_spike/noise_spike_0024.csv,noise_spike,616,249,"[{""onset"": 76, ""channel"": ""x_vel"", ""spike_magnitude"": 1.0791, ""spike_probability"": 0.0714}]"
noise_spike/noise_spike_0025.csv,noise_spike,617,86,"[{""onset"": 38, ""channel"": ""y_vel"", ""spike_magnitude"": 0.5095, ""spike_probability"": 0.0646}]"
noise_spike/noise_spike_0026.csv,noise_spike,618,183,"[{""onset"": 90, ""channel"": ""y_pos"", ""spike_magnitude"": 0.858, ""spike_probability"": 0.053}]"
noise_spike/noise_spike_0027.csv,noise_spike,619,81,"[{""onset"": 51, ""channel"": ""x_vel"", ""spike_magnitude"": 0.7431, ""spike_probability"": 0.1166}]"
noise_spike/noise_spike_0028.csv,noise_spike,620,200,"[{""onset"": 128, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.7156, ""spike_probability"": 0.0758}]"
noise_spike/noise_spike_0029.csv,noise_spike,621,348,"[{""onset"": 88, ""channel"": ""y_pos"", ""spike_magnitude"": 0.749, ""spike_probability"": 0.1161}]"
noise_spike/noise_spike_0030.csv,noise_spike,622,113,"[{""onset"": 55, ""channel"": ""x_vel"", ""spike_magnitude"": 0.3504, ""spike_probability"": 0.0515}]"
noise_spike/noise_spike_0031.csv,noise_spike,623,83,"[{""onset"": 41, ""channel"": ""angle"", ""spike_magnitude"": 1.09, ""spike_probability"": 0.1184}]"
noise_spike/noise_spike_0032.csv,noise_spike,624,138,"[{""onset"": 40, ""channel"": ""y_pos"", ""spike_magnitude"": 0.374, ""spike_probability"": 0.0357}]"
noise_spike/noise_spike_0033.csv,noise_spike,625,209,"[{""onset"": 78, ""channel"": ""x_vel"", ""spike_magnitude"": 0.8054, ""spike_probability"": 0.0417}]"
noise_spike/noise_spike_0034.csv,noise_spike,626,248,"[{""onset"": 82, ""channel"": ""angle"", ""spike_magnitude"": 1.088, ""spike_probability"": 0.046}]"
noise_spike/noise_spike_0035.csv,noise_spike,627,119,"[{""onset"": 52, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.7614, ""spike_probability"": 0.0802}]"
noise_spike/noise_spike_0036.csv,noise_spike,628,99,"[{""onset"": 134, ""channel"": ""x_pos"", ""spike_magnitude"": 0.8075, ""spike_probability"": 0.0426}]"
noise_spike/noise_spike_0037.csv,noise_spike,629,101,"[{""onset"": 125, ""channel"": ""angle"", ""spike_magnitude"": 0.3845, ""spike_probability"": 0.0888}]"
noise_spike/noise_spike_0038.csv,noise_spike,630,88,"[{""onset"": 93, ""channel"": ""x_vel"", ""spike_magnitude"": 0.3077, ""spike_probability"": 0.0396}]"
noise_spike/noise_spike_0039.csv,noise_spike,631,82,"[{""onset"": 124, ""channel"": ""y_pos"", ""spike_magnitude"": 0.4068, ""spike_probability"": 0.0606}]"
noise_spike/noise_spike_0040.csv,noise_spike,632,97,"[{""onset"": 45, ""channel"": ""x_vel"", ""spike_magnitude"": 0.7983, ""spike_probability"": 0.0715}]"
noise_spike/noise_spike_0041.csv,noise_spike,633,222,"[{""onset"": 45, ""channel"": ""y_vel"", ""spike_magnitude"": 0.997, ""spike_probability"": 0.0405}]"
noise_spike/noise_spike_0042.csv,noise_spike,634,207,"[{""onset"": 129, ""channel"": ""x_vel"", ""spike_magnitude"": 0.8157, ""spike_probability"": 0.047}]"
noise_spike/noise_spike_0043.csv,noise_spike,635,89,"[{""onset"": 125, ""channel"": ""angle"", ""spike_magnitude"": 0.6613, ""spike_probability"": 0.0994}]"
noise_spike/noise_spike_0044.csv,noise_spike,636,370,"[{""onset"": 74, ""channel"": ""y_pos"", ""spike_magnitude"": 0.3867, ""spike_probability"": 0.0386}]"
noise_spike/noise_spike_0045.csv,noise_spike,637,94,"[{""onset"": 75, ""channel"": ""x_pos"", ""spike_magnitude"": 0.4655, ""spike_probability"": 0.1198}]"
noise_spike/noise_spike_0046.csv,noise_spike,638,159,"[{""onset"": 67, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.905, ""spike_probability"": 0.1011}]"
noise_spike/noise_spike_0047.csv,noise_spike,639,96,"[{""onset"": 128, ""channel"": ""angular_vel"", ""spike_magnitude"": 1.0574, ""spike_probability"": 0.0506}]"
noise_spike/noise_spike_0048.csv,noise_spike,640,140,"[{""onset"": 94, ""channel"": ""angular_vel"", ""spike_magnitude"": 0.7977, ""spike_probability"": 0.1138}]"
noise_spike/noise_spike_0049.csv,noise_spike,641,206,"[{""onset"": 44, ""channel"": ""angle"", ""spike_magnitude"": 1.1082, ""spike_probability"": 0.0982}]"
actuator_stuck/actuator_stuck_0000.csv,actuator_stuck,642,169,"[{""onset"": 60, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0001.csv,actuator_stuck,643,104,"[{""onset"": 89, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0002.csv,actuator_stuck,644,175,"[{""onset"": 89, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0003.csv,actuator_stuck,645,110,"[{""onset"": 49, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0004.csv,actuator_stuck,646,109,"[{""onset"": 96, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0005.csv,actuator_stuck,647,168,"[{""onset"": 39, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0006.csv,actuator_stuck,648,195,"[{""onset"": 44, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0007.csv,actuator_stuck,649,200,"[{""onset"": 100, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0008.csv,actuator_stuck,650,451,"[{""onset"": 136, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0009.csv,actuator_stuck,651,146,"[{""onset"": 126, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0010.csv,actuator_stuck,652,362,"[{""onset"": 90, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0011.csv,actuator_stuck,653,75,"[{""onset"": 54, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0012.csv,actuator_stuck,654,77,"[{""onset"": 68, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0013.csv,actuator_stuck,655,69,"[{""onset"": 57, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0014.csv,actuator_stuck,656,75,"[{""onset"": 40, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0015.csv,actuator_stuck,657,123,"[{""onset"": 62, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0016.csv,actuator_stuck,658,76,"[{""onset"": 83, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0017.csv,actuator_stuck,659,152,"[{""onset"": 135, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0018.csv,actuator_stuck,660,73,"[{""onset"": 78, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0019.csv,actuator_stuck,661,72,"[{""onset"": 38, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0020.csv,actuator_stuck,662,83,"[{""onset"": 75, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0021.csv,actuator_stuck,663,150,"[{""onset"": 130, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0022.csv,actuator_stuck,664,219,"[{""onset"": 100, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0023.csv,actuator_stuck,665,132,"[{""onset"": 124, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0024.csv,actuator_stuck,666,110,"[{""onset"": 126, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0025.csv,actuator_stuck,667,108,"[{""onset"": 91, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0026.csv,actuator_stuck,668,680,"[{""onset"": 97, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0027.csv,actuator_stuck,669,129,"[{""onset"": 124, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0028.csv,actuator_stuck,670,78,"[{""onset"": 69, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0029.csv,actuator_stuck,671,88,"[{""onset"": 64, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0030.csv,actuator_stuck,672,264,"[{""onset"": 124, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0031.csv,actuator_stuck,673,94,"[{""onset"": 125, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0032.csv,actuator_stuck,674,121,"[{""onset"": 103, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0033.csv,actuator_stuck,675,124,"[{""onset"": 103, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0034.csv,actuator_stuck,676,68,"[{""onset"": 39, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0035.csv,actuator_stuck,677,88,"[{""onset"": 67, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0036.csv,actuator_stuck,678,165,"[{""onset"": 101, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0037.csv,actuator_stuck,679,118,"[{""onset"": 102, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0038.csv,actuator_stuck,680,149,"[{""onset"": 131, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0039.csv,actuator_stuck,681,129,"[{""onset"": 104, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0040.csv,actuator_stuck,682,88,"[{""onset"": 115, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0041.csv,actuator_stuck,683,227,"[{""onset"": 135, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0042.csv,actuator_stuck,684,111,"[{""onset"": 52, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0043.csv,actuator_stuck,685,106,"[{""onset"": 126, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0044.csv,actuator_stuck,686,217,"[{""onset"": 131, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0045.csv,actuator_stuck,687,192,"[{""onset"": 117, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0046.csv,actuator_stuck,688,62,"[{""onset"": 41, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0047.csv,actuator_stuck,689,82,"[{""onset"": 66, ""stuck_action"": 0, ""description"": ""engine_cut""}]"
actuator_stuck/actuator_stuck_0048.csv,actuator_stuck,690,221,"[{""onset"": 105, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
actuator_stuck/actuator_stuck_0049.csv,actuator_stuck,691,192,"[{""onset"": 65, ""stuck_action"": 2, ""description"": ""engine_always_on""}]"
